Fakturanr.;Fakturadato;Forfallsdato;Kundenummer;Avdelingsnummer;Avdelingsnavn;Prosjektnummer;Prosjektleder Nummer;Beløp ekskl. mva;Valuta;Beløp inkl. mva;Betalt;Utestående;Purring;Purring Status;Purring Sist sendt;Purring Forfallsdato
7349.0;0001-03-31;0001-04-30;10794;;Avdeling;0001.16;;13046.0;NOK;16307.5;16307.5;0.0;;;;
7350.0;0001-03-31;0001-04-30;10791;;Avdeling;0001.12;;43890.0;NOK;54862.5;54862.5;0.0;;;;
7351.0;0001-03-31;0001-04-30;10799;;Avdeling;0001.03;;273350.0;NOK;341687.5;341687.5;0.0;;;;
7352.0;0001-03-31;0001-04-30;10787;;Avdeling;0001.02;;6750.0;NOK;8437.5;8437.5;0.0;;;;
7353.0;0001-03-31;0001-04-30;10775;;Avdeling;0000.89;;41800.0;NOK;52250.0;52250.0;0.0;2.0;Inkassovarsel;0001-12-07;0001-12-21
7354.0;0001-03-31;0001-04-30;10483;;Avdeling;0000.87;;48480.0;NOK;60600.0;60600.0;0.0;;;;
7355.0;0001-03-31;0001-04-30;10329;;Avdeling;0000.85;;1960.0;NOK;2450.0;2450.0;0.0;;;;
7356.0;0001-03-31;0001-04-30;10002;;Avdeling;0000.81;;14160.0;NOK;17700.0;17700.0;0.0;;;;
7357.0;0001-03-31;0001-04-30;10778;;Avdeling;0000.80;;222900.0;NOK;278625.0;278625.0;0.0;;;;
7358.0;0001-03-31;0001-04-30;10753;;Avdeling;0000.73;;45000.0;NOK;56250.0;56250.0;0.0;;;;
7359.0;0001-03-31;0001-04-30;10753;;Avdeling;nan;;90000.0;NOK;112500.0;112500.0;0.0;;;;
7360.0;0001-03-31;0001-04-30;10003;;Avdeling;0000.70;;244020.0;NOK;305025.0;0.0;305025.0;1.0;Purring;0001-09-03;0001-09-17
7361.0;0001-03-31;0001-04-30;10740;;Avdeling;0000.54;;54600.0;NOK;68250.0;68250.0;0.0;;;;
7362.0;0001-03-31;0001-04-30;10171;;Avdeling;0000.48;;42750.0;NOK;53437.5;0.0;53437.5;;;;
7363.0;0001-03-31;0001-04-30;10722;;Avdeling;0000.47;;219000.0;NOK;273750.0;273750.0;0.0;;;;
7364.0;0001-03-31;0001-04-30;10734;;Avdeling;0000.41;;57630.0;NOK;72037.5;72037.5;0.0;;;;
7365.0;0001-03-31;0001-04-30;10728;;Avdeling;0000.39;;2000.0;NOK;2500.0;2500.0;0.0;;;;
7366.0;0001-03-31;0001-04-30;10524;;Avdeling;0000.36;;10000.0;NOK;12500.0;12500.0;0.0;;;;
7367.0;0001-03-31;0001-04-30;10524;;Avdeling;nan;;237000.0;NOK;296250.0;296250.0;0.0;;;;
7368.0;0001-03-31;0001-04-30;10767;;Avdeling;0000.35;;1000.0;NOK;1250.0;0.0;1250.0;;;;
7369.0;0001-03-31;0001-04-30;10681;;Avdeling;-001.80;;21120.0;NOK;26400.0;26400.0;0.0;;;;
7370.0;0001-03-31;0001-04-30;10351;;Avdeling;nan;;22330.0;NOK;27912.5;27912.5;0.0;;;;
7371.0;0001-03-31;0001-04-30;10699;;Avdeling;-001.75;;29950.0;NOK;37437.5;37437.5;0.0;;;;
7372.0;0001-03-31;0001-04-30;10635;;Avdeling;-001.44;;57820.0;NOK;72275.0;72275.0;0.0;;;;
7373.0;0001-03-31;0001-04-30;10614;;Avdeling;-001.22;;51600.8;NOK;64501.0;64501.0;0.0;;;;
7374.0;0001-03-31;0001-04-30;10610;;Avdeling;-001.17;;3450.0;NOK;4312.5;4312.5;0.0;;;;
7375.0;0001-03-31;0001-04-30;10004;;Avdeling;-001.04;;20580.0;NOK;25725.0;25725.0;0.0;;;;
7376.0;0001-03-31;0001-04-30;10527;;Avdeling;-002.20;;33120.0;NOK;41400.0;41400.0;0.0;;;;
7377.0;0001-03-31;0001-04-30;10001;;Avdeling;nan;;10500.0;NOK;13125.0;13125.0;0.0;;;;
7378.0;0001-03-31;0001-04-30;10372;;Avdeling;nan;;46640.0;NOK;58300.0;58300.0;0.0;;;;
7379.0;0001-03-31;0001-04-30;10372;;Avdeling;nan;;21780.0;NOK;27225.0;27225.0;0.0;;;;
7380.0;0001-03-31;0001-04-30;10372;;Avdeling;nan;;56870.0;NOK;71087.5;71087.5;0.0;;;;
7381.0;0001-03-31;0001-04-30;10437;;Avdeling;nan;;13650.0;NOK;17062.5;17062.5;0.0;;;;
7382.0;0001-03-31;0001-04-30;10522;;Avdeling;nan;;6650.0;NOK;8312.5;8312.5;0.0;;;;
7383.0;0001-03-31;0001-04-30;10522;;Avdeling;nan;;27540.0;NOK;34425.0;34425.0;0.0;;;;
7384.0;0001-03-31;0001-05-15;10257;;Avdeling;nan;;7840.0;NOK;9800.0;9800.0;0.0;;;;
7385.0;0001-03-31;0001-05-15;10257;;Avdeling;nan;;27440.0;NOK;34300.0;34300.0;0.0;1.0;Purring;0001-09-03;0001-09-17
7386.0;0001-03-31;0001-04-30;10005;;Avdeling;nan;;1900.0;NOK;2375.0;2375.0;0.0;;;;
7387.0;0001-03-31;0001-04-30;10706;;Avdeling;nan;;36260.0;NOK;45325.0;45325.0;0.0;;;;
7388.0;0001-03-31;0001-04-30;10483;;Avdeling;nan;;230300.0;NOK;287875.0;287875.0;0.0;;;;
7389.0;0001-03-31;0001-04-30;10483;;Avdeling;nan;;4900.0;NOK;6125.0;6125.0;0.0;;;;
7390.0;0001-03-31;0001-04-30;10524;;Avdeling;nan;;4000.0;NOK;5000.0;5000.0;0.0;;;;
7391.0;0001-03-31;0001-04-30;10805;;Avdeling;0001.19;;2900.0;NOK;3625.0;3625.0;0.0;;;;
7392.0;0001-03-31;0001-05-30;10135;;Avdeling;nan;;55450.0;NOK;69312.5;69312.5;0.0;;;;
7393.0;0001-03-31;0001-04-30;10135;;Avdeling;nan;;242880.0;NOK;303600.0;0.0;303600.0;;;;
7394.0;0001-03-31;0001-03-31;10767;;Avdeling;0000.35;;-1000.0;NOK;-1250.0;0.0;-1250.0;;;;
7395.0;0001-03-31;0001-03-31;10797;;Avdeling;0001.20;;-15600.0;NOK;-19500.0;0.0;-19500.0;;;;
7396.0;0001-03-31;0001-04-30;10799;;Avdeling;0001.20;;15600.0;NOK;19500.0;19500.0;0.0;;;;
7397.0;0001-03-31;0001-03-31;10135;;Avdeling;nan;;-242880.0;NOK;-303600.0;0.0;-303600.0;;;;
7398.0;0001-03-31;0001-05-15;10135;;Avdeling;nan;;242880.0;NOK;303600.0;303600.0;0.0;;;;
7399.0;0001-03-16;0001-03-16;10483;;Avdeling;nan;;-16560.0;NOK;-20700.0;0.0;-20700.0;;;;
7400.0;0001-03-31;0001-03-31;10784;;Avdeling;0001.06;;-176600.0;NOK;-220750.0;0.0;-220750.0;;;;
7401.0;0001-03-31;0001-03-31;10171;;Avdeling;0000.48;;-42750.0;NOK;-53437.5;0.0;-53437.5;;;;
7402.0;0001-05-08;0001-05-08;10648;;Avdeling;nan;;-35250.0;NOK;-44062.5;0.0;-44062.5;;;;
7403.0;0001-05-08;0001-05-08;10648;;Avdeling;nan;;-23950.0;NOK;-29937.5;0.0;-29937.5;;;;
7404.0;0001-05-08;0001-05-08;10648;;Avdeling;nan;;-10000.0;NOK;-12500.0;0.0;-12500.0;;;;
7405.0;0001-04-30;0001-05-30;10789;;Avdeling;0001.10;;40610.0;NOK;50762.5;50762.5;0.0;;;;
7406.0;0001-04-30;0001-05-30;10524;;Avdeling;0001.08;;40550.0;NOK;50687.5;50687.5;0.0;;;;
7407.0;0001-04-30;0001-05-30;10750;;Avdeling;0000.59;;30800.0;NOK;38500.0;38500.0;0.0;;;;
7408.0;0001-04-30;0001-05-30;10572;;Avdeling;0000.40;;156200.0;NOK;195250.0;195250.0;0.0;;;;
7409.0;0001-04-30;0001-05-30;10325;;Avdeling;0000.23;;4800.0;NOK;6000.0;6000.0;0.0;;;;
7410.0;0001-04-30;0001-05-30;10325;;Avdeling;nan;;43800.0;NOK;54750.0;54750.0;0.0;;;;
7411.0;0001-04-30;0001-05-30;10693;;Avdeling;0000.15;;33320.0;NOK;41650.0;41650.0;0.0;1.0;Purring;0001-09-03;0001-09-17
7412.0;0001-04-30;0001-05-30;10645;;Avdeling;-001.57;;21000.0;NOK;26250.0;26250.0;0.0;;;;
7413.0;0001-04-30;0001-05-30;10007;;Avdeling;-001.38;;28800.0;NOK;36000.0;36000.0;0.0;;;;
7414.0;0001-04-30;0001-06-14;10727;;Avdeling;nan;;8100.0;NOK;10125.0;10125.0;0.0;;;;
7415.0;0001-04-30;0001-05-30;10727;;Avdeling;nan;;36950.0;NOK;46187.5;0.0;46187.5;;;;
7416.0;0001-04-30;0001-05-30;10751;;Avdeling;nan;;19700.0;NOK;24625.0;24625.0;0.0;;;;
7417.0;0001-04-30;0001-05-30;10751;;Avdeling;nan;;17350.0;NOK;21687.5;21687.5;0.0;;;;
7418.0;0001-04-30;0001-05-30;10751;;Avdeling;nan;;23650.0;NOK;29562.5;29562.5;0.0;;;;
7419.0;0001-04-30;0001-05-30;10032;;Avdeling;nan;;39000.0;NOK;48750.0;48750.0;0.0;;;;
7420.0;0001-04-30;0001-05-30;10809;;Avdeling;0001.35;;4000.0;NOK;5000.0;5000.0;0.0;;;;
7421.0;0001-04-30;0001-05-30;10803;;Avdeling;0001.23;;16660.0;NOK;20825.0;20825.0;0.0;0.0;Betalingspåminnelse;0001-08-03;0001-08-03
7422.0;0001-04-30;0001-05-30;10800;;Avdeling;0001.22;;95360.0;NOK;119200.0;119200.0;0.0;;;;
7423.0;0001-04-30;0001-05-30;10793;;Avdeling;0001.09;;5070.0;NOK;6337.5;6337.5;0.0;;;;
7424.0;0001-04-30;0001-05-30;10786;;Avdeling;0001.07;;16300.0;NOK;20375.0;20376.0;-1.0;;;;
7425.0;0001-04-30;0001-05-30;10810;;Avdeling;0001.06;;328460.0;NOK;410575.0;410574.0;1.0;1.0;Purring;0001-09-03;0001-09-17
7426.0;0001-04-30;0001-05-30;10285;;Avdeling;0000.93;;282885.2;NOK;353606.5;353606.5;0.0;;;;
7427.0;0001-04-30;0001-05-30;10762;;Avdeling;0000.76;;4200.0;NOK;5250.0;5250.0;0.0;;;;
7428.0;0001-04-30;0001-05-30;10772;;Avdeling;0000.75;;100550.0;NOK;125687.5;125687.5;0.0;;;;
7429.0;0001-04-30;0001-05-30;10772;;Avdeling;nan;;8160.0;NOK;10200.0;10200.0;0.0;;;;
7430.0;0001-04-30;0001-05-30;10572;;Avdeling;0000.63;;52280.0;NOK;65350.0;65350.0;0.0;;;;
7431.0;0001-04-30;0001-05-30;10720;;Avdeling;0000.43;;7840.0;NOK;9800.0;9800.0;0.0;;;;
7432.0;0001-04-30;0001-05-30;10729;;Avdeling;0000.38;;26910.0;NOK;33637.5;33637.5;0.0;;;;
7433.0;0001-04-30;0001-05-30;10483;;Avdeling;0000.25;;11960.0;NOK;14950.0;14950.0;0.0;;;;
7434.0;0001-04-30;0001-05-30;10483;;Avdeling;nan;;10250.0;NOK;12812.5;12812.5;0.0;;;;
7435.0;0001-04-30;0001-06-04;10001;;Avdeling;0000.20;;34300.0;NOK;42875.0;42875.0;0.0;;;;
7436.0;0001-04-30;0001-05-30;10001;;Avdeling;nan;;4900.0;NOK;6125.0;6125.0;0.0;;;;
7437.0;0001-04-30;0001-05-30;10663;;Avdeling;-001.72;;4200.0;NOK;5250.0;5250.0;0.0;;;;
7438.0;0001-04-30;0001-05-30;10655;;Avdeling;-001.65;;20900.0;NOK;71125.0;0.0;71125.0;;;;
7439.0;0001-04-30;0001-05-30;10795;;Avdeling;-001.45;;37740.0;NOK;47175.0;47175.0;0.0;;;;
7440.0;0001-04-30;0001-06-29;10135;;Avdeling;nan;;72200.0;NOK;90250.0;0.0;90250.0;;;;
7441.0;0001-04-30;0001-06-14;10135;;Avdeling;nan;;45120.0;NOK;56400.0;56400.0;0.0;;;;
7442.0;0001-04-30;0001-05-30;10483;;Avdeling;nan;;3150.0;NOK;3937.5;3937.5;0.0;;;;
7443.0;0001-04-30;0001-05-30;10483;;Avdeling;nan;;38640.0;NOK;48300.0;48300.0;0.0;;;;
7444.0;0001-04-30;0001-05-30;10483;;Avdeling;nan;;83310.0;NOK;104137.5;104137.5;0.0;;;;
7445.0;0001-04-30;0001-05-30;10483;;Avdeling;nan;;2100.0;NOK;2625.0;2625.0;0.0;;;;
7446.0;0001-04-30;0001-05-30;10483;;Avdeling;nan;;25360.0;NOK;31700.0;31700.0;0.0;;;;
7447.0;0001-04-30;0001-05-30;10483;;Avdeling;nan;;920.0;NOK;1150.0;1150.0;0.0;;;;
7448.0;0001-04-30;0001-05-30;10483;;Avdeling;nan;;5520.0;NOK;6900.0;6900.0;0.0;;;;
7449.0;0001-04-30;0001-05-30;10674;;Avdeling;nan;;1960.0;NOK;2450.0;0.0;2450.0;;;;
7450.0;0001-04-30;0001-05-30;10674;;Avdeling;4160007;;16560.0;NOK;20700.0;0.0;20700.0;;;;
7451.0;0001-04-30;0001-05-30;10524;;Avdeling;0001.36;;6300.0;NOK;7875.0;7875.0;0.0;;;;
7452.0;0001-04-30;0001-05-30;10811;;Avdeling;0001.33;;16252.0;NOK;20315.0;20315.0;0.0;;;;
7453.0;0001-04-30;0001-05-30;10804;;Avdeling;0001.26;;77000.0;NOK;96250.0;96250.0;0.0;;;;
7454.0;0001-04-30;0001-05-30;10801;;Avdeling;0001.24;;22200.0;NOK;27750.0;27750.0;0.0;;;;
7455.0;0001-04-30;0001-05-30;10799;;Avdeling;0001.20;;78614.8;NOK;98268.5;0.0;98268.5;;;;
7456.0;0001-04-30;0001-05-30;10805;;Avdeling;0001.19;;19380.0;NOK;24225.0;24225.0;0.0;;;;
7457.0;0001-04-30;0001-05-30;10799;;Avdeling;0001.03;;83000.0;NOK;103750.0;103750.0;0.0;;;;
7458.0;0001-04-30;0001-05-30;10777;;Avdeling;0000.91;;76000.0;NOK;95000.0;95000.0;0.0;;;;
7459.0;0001-04-30;0001-05-30;10775;;Avdeling;0000.89;;7900.0;NOK;9875.0;9875.0;0.0;2.0;Inkassovarsel;0001-12-07;0001-12-21
7460.0;0001-04-30;0001-05-30;10329;;Avdeling;0000.85;;154920.0;NOK;193650.0;193650.0;0.0;;;;
7461.0;0001-04-30;0001-05-30;10778;;Avdeling;0000.80;;16200.0;NOK;20250.0;20250.0;0.0;;;;
7462.0;0001-04-30;0001-05-30;10003;;Avdeling;0000.70;;74480.0;NOK;93100.0;93100.0;0.0;;;;
7463.0;0001-04-30;0001-05-30;10740;;Avdeling;0000.54;;20860.0;NOK;26075.0;26075.0;0.0;;;;
7464.0;0001-04-30;0001-05-30;10722;;Avdeling;0000.47;;60000.0;NOK;75000.0;75000.0;0.0;;;;
7465.0;0001-04-30;0001-05-30;10728;;Avdeling;0000.39;;25000.0;NOK;31250.0;31250.0;0.0;;;;
7466.0;0001-04-30;0001-05-30;10524;;Avdeling;0000.36;;10000.0;NOK;12500.0;12500.0;0.0;;;;
7467.0;0001-04-30;0001-05-30;10524;;Avdeling;nan;;27000.0;NOK;33750.0;33750.0;0.0;;;;
7468.0;0001-04-30;0001-05-30;10524;;Avdeling;nan;;22000.0;NOK;27500.0;27500.0;0.0;;;;
7469.0;0001-04-30;0001-05-30;10681;;Avdeling;-001.80;;1920.0;NOK;2400.0;2400.0;0.0;;;;
7470.0;0001-04-30;0001-05-30;10351;;Avdeling;nan;;24360.0;NOK;30450.0;0.0;30450.0;;;;
7471.0;0001-04-30;0001-05-30;10635;;Avdeling;-001.44;;1960.0;NOK;2450.0;2450.0;0.0;;;;
7472.0;0001-04-30;0001-05-30;10769;;Avdeling;-001.41;;19600.0;NOK;24500.0;24500.0;0.0;;;;
7473.0;0001-04-30;0001-05-30;10614;;Avdeling;-001.22;;41800.0;NOK;52250.0;52250.0;0.0;;;;
7474.0;0001-04-30;0001-05-30;10527;;Avdeling;-002.20;;14720.0;NOK;18400.0;18400.0;0.0;;;;
7475.0;0001-04-30;0001-05-30;10525;;Avdeling;-003.52;;33350.0;NOK;41687.5;0.0;41687.5;;;;
7476.0;0001-04-30;0001-05-30;10349;;Avdeling;-005.25;;16020.0;NOK;20025.0;20025.0;0.0;;;;
7477.0;0001-04-30;0001-05-30;10001;;Avdeling;nan;;50710.0;NOK;63387.5;63387.5;0.0;;;;
7478.0;0001-04-30;0001-05-30;10001;;Avdeling;nan;;70670.0;NOK;88337.5;88337.5;0.0;;;;
7479.0;0001-04-30;0001-05-30;10372;;Avdeling;nan;;91840.0;NOK;114800.0;0.0;114800.0;;;;
7480.0;0001-04-30;0001-05-30;10372;;Avdeling;nan;;56430.0;NOK;70537.5;70537.5;0.0;;;;
7481.0;0001-04-30;0001-05-30;10372;;Avdeling;nan;;6930.0;NOK;8662.5;8662.5;0.0;;;;
7482.0;0001-04-30;0001-05-30;10437;;Avdeling;nan;;100300.0;NOK;125375.0;125375.0;0.0;;;;
7483.0;0001-04-30;0001-06-14;10257;;Avdeling;nan;;21560.0;NOK;26950.0;26950.0;0.0;1.0;Purring;0001-09-03;0001-09-17
7484.0;0001-04-30;0001-05-30;10706;;Avdeling;nan;;4900.0;NOK;6125.0;6125.0;0.0;;;;
7485.0;0001-04-30;0001-05-30;10483;;Avdeling;nan;;146020.0;NOK;182525.0;182525.0;0.0;;;;
7486.0;0001-04-30;0001-05-30;10483;;Avdeling;nan;;10780.0;NOK;13475.0;13475.0;0.0;;;;
7487.0;0001-04-30;0001-05-30;10753;;Avdeling;nan;;5000.0;NOK;6250.0;6250.0;0.0;;;;
7488.0;0001-04-30;0001-05-30;10361;;Avdeling;nan;;41900.0;NOK;52375.0;52375.0;0.0;;;;
7489.0;0001-04-30;0001-05-30;10171;;Avdeling;0000.48;;158550.0;NOK;198187.5;0.0;198187.5;;;;
7490.0;0001-04-30;0001-05-30;10732;;Avdeling;0000.86;;208928.38;NOK;208928.38;208928.38;0.0;;;;
7491.0;0001-04-30;0001-04-30;10727;;Avdeling;nan;;-36950.0;NOK;-46187.5;0.0;-46187.5;;;;
7492.0;0001-04-30;0001-04-30;10372;;Avdeling;nan;;-91840.0;NOK;-114800.0;0.0;-114800.0;;;;
7493.0;0001-04-30;0001-05-30;10372;;Avdeling;nan;;58400.0;NOK;73000.0;73000.0;0.0;;;;
7494.0;0001-04-30;0001-04-30;10799;;Avdeling;0001.20;;-78614.8;NOK;-98268.5;0.0;-98268.5;;;;
7495.0;0001-04-30;0001-05-30;10816;;Avdeling;0001.20;;78614.8;NOK;98268.5;98268.5;0.0;;;;
7496.0;0001-04-30;0001-04-30;10171;;Avdeling;0000.48;;-158550.0;NOK;-198187.5;0.0;-198187.5;;;;
7497.0;0001-04-30;0001-06-14;10171;;Avdeling;0000.48;;158550.0;NOK;198187.5;198187.5;0.0;;;;
7498.0;0001-04-30;0001-04-30;10135;;Avdeling;nan;;-72200.0;NOK;-90250.0;0.0;-90250.0;;;;
7499.0;0001-04-30;0001-06-29;10135;;Avdeling;nan;;53800.0;NOK;67250.0;67250.0;0.0;;;;
7500.0;0001-04-30;0001-05-30;10349;;Avdeling;nan;;17000.0;NOK;21250.0;21250.0;0.0;;;;
7501.0;0001-04-30;0001-04-30;10655;;Avdeling;-001.65;;-20900.0;NOK;-71125.0;0.0;-71125.0;;;;
7502.0;0001-05-31;0001-06-30;10655;;Avdeling;-001.65;;148300.0;NOK;148300.0;148300.0;0.0;;;;
7503.0;0001-05-31;0001-06-30;10475;;Avdeling;0001.27;;39600.0;NOK;49500.0;49500.0;0.0;0.0;Betalingspåminnelse;0001-08-03;0001-08-03
7504.0;0001-05-31;0001-06-30;10524;;Avdeling;0001.36;;4200.0;NOK;5250.0;5250.0;0.0;;;;
7505.0;0001-05-31;0001-06-30;10817;;Avdeling;0001.39;;6300.0;NOK;7875.0;7875.0;0.0;;;;
7506.0;0001-05-31;0001-06-30;10811;;Avdeling;0001.33;;4850.0;NOK;6062.5;6062.5;0.0;;;;
7507.0;0001-05-31;0001-06-30;10813;;Avdeling;0001.32;;25530.0;NOK;31912.5;31912.5;0.0;;;;
7508.0;0001-05-31;0001-06-30;10808;;Avdeling;0001.31;;13040.0;NOK;16300.0;16300.0;0.0;;;;
7509.0;0001-05-31;0001-06-30;10246;;Avdeling;0001.41;;8400.0;NOK;10500.0;10500.0;0.0;0.0;Betalingspåminnelse;0001-08-03;0001-08-03
7510.0;0001-05-31;0001-06-30;10812;;Avdeling;0001.29;;11294.4;NOK;14118.0;14118.0;0.0;;;;
7511.0;0001-05-31;0001-06-30;10801;;Avdeling;0001.24;;30450.0;NOK;38062.5;38062.5;0.0;;;;
7512.0;0001-05-31;0001-06-30;10816;;Avdeling;0001.20;;69500.0;NOK;86875.0;86875.0;0.0;;;;
7513.0;0001-05-31;0001-06-30;10799;;Avdeling;0001.03;;5700.0;NOK;7125.0;7125.0;0.0;;;;
7514.0;0001-05-31;0001-06-30;10777;;Avdeling;0000.91;;14000.0;NOK;17500.0;17500.0;0.0;;;;
7515.0;0001-05-31;0001-06-30;10329;;Avdeling;0000.85;;49980.0;NOK;62475.0;62475.0;0.0;;;;
7516.0;0001-05-31;0001-06-30;10778;;Avdeling;0000.80;;16150.0;NOK;20187.5;20187.5;0.0;;;;
7517.0;0001-05-31;0001-06-30;10003;;Avdeling;0000.70;;25480.0;NOK;31850.0;31850.0;0.0;;;;
7518.0;0001-05-31;0001-06-30;10430;;Avdeling;0000.55;;2100.0;NOK;2625.0;2625.0;0.0;;;;
7519.0;0001-05-31;0001-06-30;10740;;Avdeling;0000.54;;67100.0;NOK;83875.0;83875.0;0.0;;;;
7520.0;0001-05-31;0001-07-15;10171;;Avdeling;0000.48;;318500.0;NOK;398125.0;398125.0;0.0;;;;
7521.0;0001-05-31;0001-06-30;10722;;Avdeling;0000.47;;28000.0;NOK;35000.0;35000.0;0.0;;;;
7522.0;0001-05-31;0001-06-30;10734;;Avdeling;0000.41;;19960.0;NOK;24950.0;24950.0;0.0;;;;
7523.0;0001-05-31;0001-06-30;10728;;Avdeling;0000.39;;13000.0;NOK;16250.0;16250.0;0.0;;;;
7524.0;0001-05-31;0001-06-30;10524;;Avdeling;0000.36;;55000.0;NOK;68750.0;68750.0;0.0;;;;
7525.0;0001-05-31;0001-06-30;10524;;Avdeling;nan;;7000.0;NOK;8750.0;8750.0;0.0;;;;
7526.0;0001-05-31;0001-06-30;10524;;Avdeling;nan;;32000.0;NOK;40000.0;40000.0;0.0;;;;
7527.0;0001-05-31;0001-06-30;10767;;Avdeling;0000.35;;6000.0;NOK;7500.0;7500.0;0.0;;;;
7528.0;0001-05-31;0001-06-30;10739;;Avdeling;0000.18;;22080.0;NOK;27600.0;0.0;27600.0;;;;
7529.0;0001-05-31;0001-06-30;10702;;Avdeling;0000.09;;13980.0;NOK;17475.0;17475.0;0.0;;;;
7530.0;0001-05-31;0001-06-30;10698;;Avdeling;0000.08;;3840.0;NOK;4800.0;4800.0;0.0;;;;
7531.0;0001-05-31;0001-06-30;10681;;Avdeling;-001.80;;15360.0;NOK;19200.0;19200.0;0.0;;;;
7532.0;0001-05-31;0001-06-30;10351;;Avdeling;nan;;13195.0;NOK;16493.76;16493.76;0.0;;;;
7533.0;0001-05-31;0001-06-30;10769;;Avdeling;-001.41;;43120.0;NOK;53900.0;53900.0;0.0;;;;
7534.0;0001-05-31;0001-06-30;10614;;Avdeling;-001.22;;37200.8;NOK;46501.0;46501.0;0.0;;;;
7535.0;0001-05-31;0001-06-30;10617;;Avdeling;-001.06;;17120.0;NOK;21400.0;21400.0;0.0;;;;
7536.0;0001-05-31;0001-06-30;10004;;Avdeling;-001.04;;9800.0;NOK;12250.0;12250.0;0.0;;;;
7537.0;0001-05-31;0001-06-30;10527;;Avdeling;-002.20;;67480.0;NOK;84350.0;84350.0;0.0;;;;
7538.0;0001-05-31;0001-06-30;10525;;Avdeling;-003.52;;10700.0;NOK;13375.0;13375.0;0.0;;;;
7539.0;0001-05-31;0001-06-30;10349;;Avdeling;-005.25;;15660.0;NOK;19575.0;19575.0;0.0;;;;
7540.0;0001-05-31;0001-06-30;10001;;Avdeling;nan;;6960.0;NOK;8700.0;8700.0;0.0;;;;
7541.0;0001-05-31;0001-06-30;10001;;Avdeling;nan;;72610.0;NOK;90762.5;90762.5;0.0;;;;
7542.0;0001-05-31;0001-06-30;10372;;Avdeling;nan;;120890.0;NOK;151112.5;151112.5;0.0;;;;
7543.0;0001-05-31;0001-06-30;10372;;Avdeling;nan;;64350.0;NOK;80437.5;80437.5;0.0;;;;
7544.0;0001-05-31;0001-06-30;10372;;Avdeling;nan;;19360.0;NOK;24200.0;24200.0;0.0;;;;
7545.0;0001-05-31;0001-06-30;10437;;Avdeling;nan;;231131.0;NOK;288913.78;288913.78;0.0;;;;
7546.0;0001-05-31;0001-06-30;10361;;Avdeling;nan;;138680.0;NOK;173350.0;173350.0;0.0;;;;
7547.0;0001-05-31;0001-07-15;10257;;Avdeling;nan;;4900.0;NOK;6125.0;6125.0;0.0;;;;
7548.0;0001-05-31;0001-07-15;10257;;Avdeling;nan;;76440.0;NOK;95550.0;95550.0;0.0;1.0;Purring;0001-09-03;0001-09-17
7549.0;0001-05-31;0001-06-30;10706;;Avdeling;nan;;3010.0;NOK;3762.5;3762.5;0.0;;;;
7550.0;0001-05-31;0001-06-30;10483;;Avdeling;nan;;72520.0;NOK;90650.0;0.0;90650.0;0.0;Betalingspåminnelse;0001-08-03;0001-08-03
7551.0;0001-05-31;0001-06-30;10753;;Avdeling;nan;;11000.0;NOK;13750.0;13750.0;0.0;;;;
7552.0;0001-05-31;0001-05-31;10739;;Avdeling;0000.18;;-22080.0;NOK;-27600.0;0.0;-27600.0;;;;
7553.0;0001-05-31;0001-06-30;10823;;Avdeling;0000.18;;22080.0;NOK;27600.0;0.0;27600.0;;;;
7554.0;0001-05-31;0001-06-30;10800;;Avdeling;0001.22;;348050.0;NOK;435062.5;435062.5;0.0;;;;
7555.0;0001-05-31;0001-06-30;10786;;Avdeling;0001.07;;75610.0;NOK;94512.5;94512.5;0.0;;;;
7556.0;0001-05-31;0001-06-30;10810;;Avdeling;0001.06;;87780.0;NOK;109725.0;109724.0;1.0;1.0;Purring;0001-09-03;0001-09-17
7557.0;0001-05-31;0001-06-30;10772;;Avdeling;0000.75;;112650.0;NOK;140812.5;140812.5;0.0;;;;
7558.0;0001-05-31;0001-06-30;10763;;Avdeling;0000.64;;28860.0;NOK;36075.0;36075.0;0.0;;;;
7559.0;0001-05-31;0001-06-30;10720;;Avdeling;0000.43;;980.0;NOK;1225.0;1225.0;0.0;0.0;Betalingspåminnelse;0001-08-03;0001-08-03
7560.0;0001-05-31;0001-06-30;10483;;Avdeling;0000.25;;24040.0;NOK;30050.0;30050.0;0.0;;;;
7561.0;0001-05-31;0001-06-30;10483;;Avdeling;nan;;7360.0;NOK;9200.0;9200.0;0.0;;;;
7562.0;0001-05-31;0001-07-05;10001;;Avdeling;0000.20;;2940.0;NOK;3675.0;3675.0;0.0;;;;
7563.0;0001-05-31;0001-06-30;10001;;Avdeling;nan;;21560.0;NOK;26950.0;26950.0;0.0;;;;
7564.0;0001-05-31;0001-06-30;10685;;Avdeling;0000.01;;1960.0;NOK;2450.0;2450.0;0.0;;;;
7565.0;0001-05-31;0001-06-30;10663;;Avdeling;-001.72;;50550.0;NOK;63187.5;63187.5;0.0;0.0;Betalingspåminnelse;0001-08-03;0001-08-03
7566.0;0001-05-31;0001-06-30;10795;;Avdeling;-001.45;;8730.0;NOK;10912.5;10912.5;0.0;;;;
7567.0;0001-05-31;0001-07-15;10135;;Avdeling;nan;;6300.0;NOK;7875.0;7875.0;0.0;;;;
7568.0;0001-05-31;0001-06-30;10483;;Avdeling;nan;;5520.0;NOK;6900.0;6900.0;0.0;;;;
